"","atm_id","horario","Total_fallas","score","riesgo_fallo"
"466","1180","Tarde",2,0.0134228187919463,"Bajo"
"467","1181","Madrugada",2,0.0134228187919463,"Bajo"
"468","1181","Mañana",2,0.0134228187919463,"Bajo"
"469","1181","Noche",1,0.00671140939597315,"Muy bajo"
"470","1181","Tarde",2,0.0134228187919463,"Bajo"
"471","1182","Madrugada",3,0.0201342281879195,"Bajo"
"472","1182","Mañana",1,0.00671140939597315,"Muy bajo"
"473","1182","Noche",2,0.0134228187919463,"Bajo"
"474","1182","Tarde",1,0.00671140939597315,"Muy bajo"
"475","1184","Tarde",1,0.00671140939597315,"Muy bajo"
"476","1185","Madrugada",2,0.0134228187919463,"Bajo"
"477","1185","Mañana",2,0.0134228187919463,"Bajo"
"478","1185","Noche",2,0.0134228187919463,"Bajo"
"479","1185","Tarde",1,0.00671140939597315,"Muy bajo"
"480","1186","Madrugada",2,0.0134228187919463,"Bajo"
"481","1186","Mañana",4,0.0268456375838926,"Bajo"
"482","1186","Noche",2,0.0134228187919463,"Bajo"
"483","1186","Tarde",5,0.0335570469798658,"Bajo"
"484","1187","Madrugada",3,0.0201342281879195,"Bajo"
"485","1187","Mañana",4,0.0268456375838926,"Bajo"
"486","1187","Noche",3,0.0201342281879195,"Bajo"
"487","1187","Tarde",5,0.0335570469798658,"Bajo"
"488","1189","Madrugada",1,0.00671140939597315,"Muy bajo"
"489","1189","Mañana",4,0.0268456375838926,"Bajo"
"490","1189","Noche",2,0.0134228187919463,"Bajo"
"491","1189","Tarde",1,0.00671140939597315,"Muy bajo"
"492","119","Mañana",3,0.0201342281879195,"Bajo"
"493","1190","Mañana",1,0.00671140939597315,"Muy bajo"
"494","1191","Mañana",2,0.0134228187919463,"Bajo"
"495","1191","Noche",1,0.00671140939597315,"Muy bajo"
"496","1192","Noche",1,0.00671140939597315,"Muy bajo"
"497","1192","Tarde",1,0.00671140939597315,"Muy bajo"
"498","1193","Mañana",3,0.0201342281879195,"Bajo"
"499","1194","Mañana",1,0.00671140939597315,"Muy bajo"
"500","1194","Tarde",1,0.00671140939597315,"Muy bajo"
"501","1195","Madrugada",2,0.0134228187919463,"Bajo"
"502","1195","Noche",1,0.00671140939597315,"Muy bajo"
"503","1196","Tarde",1,0.00671140939597315,"Muy bajo"
"504","1197","Madrugada",1,0.00671140939597315,"Muy bajo"
"505","1198","Madrugada",2,0.0134228187919463,"Bajo"
"506","1198","Noche",1,0.00671140939597315,"Muy bajo"
"507","1198","Tarde",3,0.0201342281879195,"Bajo"
"508","1199","Mañana",3,0.0201342281879195,"Bajo"
"509","1199","Tarde",2,0.0134228187919463,"Bajo"
"510","12","Tarde",2,0.0134228187919463,"Bajo"
"511","120","Tarde",2,0.0134228187919463,"Bajo"
"512","1200","Madrugada",1,0.00671140939597315,"Muy bajo"
"513","1200","Mañana",3,0.0201342281879195,"Bajo"
"514","1200","Tarde",1,0.00671140939597315,"Muy bajo"
"515","1201","Madrugada",4,0.0268456375838926,"Bajo"
"516","1201","Mañana",2,0.0134228187919463,"Bajo"
"517","1201","Noche",1,0.00671140939597315,"Muy bajo"
"518","1201","Tarde",2,0.0134228187919463,"Bajo"
"519","1203","Madrugada",2,0.0134228187919463,"Bajo"
"520","1203","Mañana",1,0.00671140939597315,"Muy bajo"
"521","1203","Noche",2,0.0134228187919463,"Bajo"
"522","1205","Madrugada",1,0.00671140939597315,"Muy bajo"
"523","1206","Mañana",1,0.00671140939597315,"Muy bajo"
"524","1206","Tarde",3,0.0201342281879195,"Bajo"
"525","1208","Madrugada",4,0.0268456375838926,"Bajo"
"526","1208","Mañana",5,0.0335570469798658,"Bajo"
"527","1208","Noche",1,0.00671140939597315,"Muy bajo"
"528","1208","Tarde",9,0.0604026845637584,"Moderado"
"529","121","Mañana",1,0.00671140939597315,"Muy bajo"
"530","121","Tarde",1,0.00671140939597315,"Muy bajo"
"531","1210","Mañana",6,0.0402684563758389,"Bajo"
"532","1210","Noche",2,0.0134228187919463,"Bajo"
"533","1210","Tarde",1,0.00671140939597315,"Muy bajo"
"534","1211","Mañana",12,0.0805369127516778,"Moderado"
"535","1211","Tarde",12,0.0805369127516778,"Moderado"
"536","1212","Madrugada",1,0.00671140939597315,"Muy bajo"
"537","1212","Mañana",2,0.0134228187919463,"Bajo"
"538","1213","Madrugada",2,0.0134228187919463,"Bajo"
"539","1213","Mañana",8,0.0536912751677852,"Moderado"
"540","1213","Noche",4,0.0268456375838926,"Bajo"
"541","1213","Tarde",11,0.0738255033557047,"Moderado"
"542","1214","Mañana",2,0.0134228187919463,"Bajo"
"543","1214","Tarde",4,0.0268456375838926,"Bajo"
"544","1215","Noche",2,0.0134228187919463,"Bajo"
"545","1217","Madrugada",4,0.0268456375838926,"Bajo"
"546","1217","Mañana",1,0.00671140939597315,"Muy bajo"
"547","1217","Noche",2,0.0134228187919463,"Bajo"
"548","1219","Mañana",1,0.00671140939597315,"Muy bajo"
"549","122","Madrugada",1,0.00671140939597315,"Muy bajo"
"550","1220","Mañana",2,0.0134228187919463,"Bajo"
"551","1220","Tarde",2,0.0134228187919463,"Bajo"
"552","1221","Madrugada",2,0.0134228187919463,"Bajo"
"553","1221","Mañana",1,0.00671140939597315,"Muy bajo"
"554","1222","Madrugada",3,0.0201342281879195,"Bajo"
"555","1222","Mañana",2,0.0134228187919463,"Bajo"
"556","1222","Noche",2,0.0134228187919463,"Bajo"
"557","1222","Tarde",5,0.0335570469798658,"Bajo"
"558","1223","Tarde",2,0.0134228187919463,"Bajo"
"559","1224","Mañana",3,0.0201342281879195,"Bajo"
"560","1224","Tarde",3,0.0201342281879195,"Bajo"
"561","1225","Mañana",1,0.00671140939597315,"Muy bajo"
"562","1226","Madrugada",2,0.0134228187919463,"Bajo"
"563","1228","Madrugada",2,0.0134228187919463,"Bajo"
"564","1228","Mañana",4,0.0268456375838926,"Bajo"
"565","1228","Noche",1,0.00671140939597315,"Muy bajo"
"566","1229","Madrugada",1,0.00671140939597315,"Muy bajo"
"567","1229","Noche",2,0.0134228187919463,"Bajo"
"568","1230","Madrugada",5,0.0335570469798658,"Bajo"
"569","1230","Mañana",2,0.0134228187919463,"Bajo"
"570","1230","Noche",1,0.00671140939597315,"Muy bajo"
"571","1230","Tarde",4,0.0268456375838926,"Bajo"
"572","1231","Madrugada",4,0.0268456375838926,"Bajo"
"573","1231","Mañana",1,0.00671140939597315,"Muy bajo"
"574","1231","Noche",1,0.00671140939597315,"Muy bajo"
"575","1231","Tarde",2,0.0134228187919463,"Bajo"
"576","1233","Madrugada",4,0.0268456375838926,"Bajo"
"577","1233","Mañana",1,0.00671140939597315,"Muy bajo"
"578","1233","Noche",1,0.00671140939597315,"Muy bajo"
"579","1234","Madrugada",5,0.0335570469798658,"Bajo"
"580","1234","Mañana",2,0.0134228187919463,"Bajo"
"581","1234","Noche",1,0.00671140939597315,"Muy bajo"
"582","1234","Tarde",2,0.0134228187919463,"Bajo"
"583","1235","Tarde",4,0.0268456375838926,"Bajo"
"584","1237","Madrugada",1,0.00671140939597315,"Muy bajo"
"585","1237","Mañana",1,0.00671140939597315,"Muy bajo"
"586","1237","Tarde",1,0.00671140939597315,"Muy bajo"
"587","1238","Tarde",4,0.0268456375838926,"Bajo"
"588","1239","Mañana",3,0.0201342281879195,"Bajo"
"589","1239","Tarde",2,0.0134228187919463,"Bajo"
"590","124","Mañana",2,0.0134228187919463,"Bajo"
"591","124","Noche",2,0.0134228187919463,"Bajo"
"592","124","Tarde",7,0.0469798657718121,"Bajo"
"593","1240","Madrugada",2,0.0134228187919463,"Bajo"
"594","1240","Mañana",6,0.0402684563758389,"Bajo"
"595","1240","Noche",1,0.00671140939597315,"Muy bajo"
"596","1240","Tarde",7,0.0469798657718121,"Bajo"
"597","1241","Madrugada",6,0.0402684563758389,"Bajo"
"598","1241","Mañana",4,0.0268456375838926,"Bajo"
"599","1241","Noche",2,0.0134228187919463,"Bajo"
"600","1241","Tarde",2,0.0134228187919463,"Bajo"
"601","1242","Mañana",2,0.0134228187919463,"Bajo"
"602","1243","Madrugada",1,0.00671140939597315,"Muy bajo"
"603","1243","Tarde",2,0.0134228187919463,"Bajo"
"604","1244","Mañana",3,0.0201342281879195,"Bajo"
"605","1244","Tarde",2,0.0134228187919463,"Bajo"
"606","1245","Madrugada",4,0.0268456375838926,"Bajo"
"607","1245","Noche",1,0.00671140939597315,"Muy bajo"
"608","1245","Tarde",1,0.00671140939597315,"Muy bajo"
"609","1246","Madrugada",1,0.00671140939597315,"Muy bajo"
"610","1246","Noche",1,0.00671140939597315,"Muy bajo"
"611","1246","Tarde",1,0.00671140939597315,"Muy bajo"
"612","1247","Madrugada",3,0.0201342281879195,"Bajo"
"613","1247","Mañana",1,0.00671140939597315,"Muy bajo"
"614","1247","Noche",1,0.00671140939597315,"Muy bajo"
"615","1248","Madrugada",4,0.0268456375838926,"Bajo"
"616","1248","Mañana",2,0.0134228187919463,"Bajo"
"617","1248","Noche",1,0.00671140939597315,"Muy bajo"
"618","1248","Tarde",4,0.0268456375838926,"Bajo"
"619","1249","Madrugada",7,0.0469798657718121,"Bajo"
"620","1249","Mañana",1,0.00671140939597315,"Muy bajo"
"621","1249","Noche",2,0.0134228187919463,"Bajo"
"622","125","Madrugada",1,0.00671140939597315,"Muy bajo"
"623","125","Mañana",3,0.0201342281879195,"Bajo"
"624","125","Tarde",1,0.00671140939597315,"Muy bajo"
"625","1250","Tarde",3,0.0201342281879195,"Bajo"
"626","1251","Mañana",8,0.0536912751677852,"Moderado"
"627","1251","Noche",2,0.0134228187919463,"Bajo"
"628","1251","Tarde",6,0.0402684563758389,"Bajo"
"629","1252","Noche",3,0.0201342281879195,"Bajo"
"630","1253","Madrugada",1,0.00671140939597315,"Muy bajo"
"631","1253","Mañana",3,0.0201342281879195,"Bajo"
"632","1253","Noche",1,0.00671140939597315,"Muy bajo"
"633","1254","Madrugada",7,0.0469798657718121,"Bajo"
"634","1254","Noche",2,0.0134228187919463,"Bajo"
"635","1254","Tarde",3,0.0201342281879195,"Bajo"
"636","1256","Madrugada",4,0.0268456375838926,"Bajo"
"637","1256","Noche",1,0.00671140939597315,"Muy bajo"
"638","1256","Tarde",2,0.0134228187919463,"Bajo"
"639","1257","Madrugada",3,0.0201342281879195,"Bajo"
"640","1257","Mañana",2,0.0134228187919463,"Bajo"
"641","1257","Noche",3,0.0201342281879195,"Bajo"
"642","1259","Madrugada",1,0.00671140939597315,"Muy bajo"
"643","1259","Mañana",14,0.0939597315436242,"Moderado"
"644","1259","Noche",2,0.0134228187919463,"Bajo"
"645","1259","Tarde",6,0.0402684563758389,"Bajo"
"646","126","Madrugada",1,0.00671140939597315,"Muy bajo"
"647","126","Mañana",2,0.0134228187919463,"Bajo"
"648","126","Noche",1,0.00671140939597315,"Muy bajo"
"649","126","Tarde",2,0.0134228187919463,"Bajo"
"650","1260","Mañana",2,0.0134228187919463,"Bajo"
"651","1261","Madrugada",3,0.0201342281879195,"Bajo"
"652","1261","Mañana",1,0.00671140939597315,"Muy bajo"
"653","1261","Noche",2,0.0134228187919463,"Bajo"
"654","1261","Tarde",2,0.0134228187919463,"Bajo"
"655","1262","Mañana",4,0.0268456375838926,"Bajo"
"656","1262","Noche",3,0.0201342281879195,"Bajo"
"657","1262","Tarde",9,0.0604026845637584,"Moderado"
"658","1263","Noche",1,0.00671140939597315,"Muy bajo"
"659","1264","Madrugada",5,0.0335570469798658,"Bajo"
"660","1264","Mañana",1,0.00671140939597315,"Muy bajo"
"661","1264","Noche",1,0.00671140939597315,"Muy bajo"
"662","1264","Tarde",2,0.0134228187919463,"Bajo"
"663","1265","Mañana",2,0.0134228187919463,"Bajo"
"664","1266","Madrugada",4,0.0268456375838926,"Bajo"
"665","1266","Mañana",3,0.0201342281879195,"Bajo"
"666","1266","Noche",3,0.0201342281879195,"Bajo"
"667","1266","Tarde",2,0.0134228187919463,"Bajo"
"668","1267","Madrugada",3,0.0201342281879195,"Bajo"
"669","1267","Mañana",1,0.00671140939597315,"Muy bajo"
"670","1267","Noche",1,0.00671140939597315,"Muy bajo"
"671","1267","Tarde",1,0.00671140939597315,"Muy bajo"
"672","1268","Madrugada",3,0.0201342281879195,"Bajo"
"673","1268","Mañana",5,0.0335570469798658,"Bajo"
"674","1268","Noche",2,0.0134228187919463,"Bajo"
"675","1268","Tarde",14,0.0939597315436242,"Moderado"
"676","1269","Tarde",3,0.0201342281879195,"Bajo"
"677","127","Madrugada",1,0.00671140939597315,"Muy bajo"
"678","1270","Madrugada",1,0.00671140939597315,"Muy bajo"
"679","1270","Mañana",1,0.00671140939597315,"Muy bajo"
"680","1270","Noche",2,0.0134228187919463,"Bajo"
"681","1271","Madrugada",3,0.0201342281879195,"Bajo"
"682","1271","Mañana",4,0.0268456375838926,"Bajo"
"683","1271","Noche",4,0.0268456375838926,"Bajo"
"684","1271","Tarde",1,0.00671140939597315,"Muy bajo"
"685","1272","Madrugada",3,0.0201342281879195,"Bajo"
"686","1272","Mañana",4,0.0268456375838926,"Bajo"
"687","1272","Tarde",5,0.0335570469798658,"Bajo"
"688","1273","Madrugada",1,0.00671140939597315,"Muy bajo"
"689","1273","Mañana",1,0.00671140939597315,"Muy bajo"
"690","1273","Tarde",2,0.0134228187919463,"Bajo"
"691","1274","Madrugada",1,0.00671140939597315,"Muy bajo"
"692","1274","Tarde",3,0.0201342281879195,"Bajo"
"693","1275","Mañana",3,0.0201342281879195,"Bajo"
"694","1275","Tarde",3,0.0201342281879195,"Bajo"
"695","1276","Madrugada",1,0.00671140939597315,"Muy bajo"
"696","1276","Mañana",1,0.00671140939597315,"Muy bajo"
"697","1276","Noche",1,0.00671140939597315,"Muy bajo"
"698","1276","Tarde",2,0.0134228187919463,"Bajo"
"699","1277","Tarde",11,0.0738255033557047,"Moderado"
"700","1279","Madrugada",2,0.0134228187919463,"Bajo"
"701","1279","Mañana",1,0.00671140939597315,"Muy bajo"
"702","1279","Tarde",2,0.0134228187919463,"Bajo"
"703","128","Madrugada",5,0.0335570469798658,"Bajo"
"704","128","Mañana",4,0.0268456375838926,"Bajo"
"705","128","Noche",3,0.0201342281879195,"Bajo"
"706","128","Tarde",3,0.0201342281879195,"Bajo"
"707","1281","Madrugada",1,0.00671140939597315,"Muy bajo"
"708","1281","Mañana",1,0.00671140939597315,"Muy bajo"
"709","1281","Tarde",1,0.00671140939597315,"Muy bajo"
"710","1282","Madrugada",7,0.0469798657718121,"Bajo"
"711","1282","Mañana",3,0.0201342281879195,"Bajo"
"712","1282","Noche",2,0.0134228187919463,"Bajo"
"713","1282","Tarde",1,0.00671140939597315,"Muy bajo"
"714","1283","Madrugada",1,0.00671140939597315,"Muy bajo"
"715","1283","Noche",1,0.00671140939597315,"Muy bajo"
"716","1283","Tarde",2,0.0134228187919463,"Bajo"
"717","1284","Madrugada",3,0.0201342281879195,"Bajo"
"718","1284","Mañana",1,0.00671140939597315,"Muy bajo"
"719","1284","Noche",2,0.0134228187919463,"Bajo"
"720","1284","Tarde",1,0.00671140939597315,"Muy bajo"
"721","1285","Madrugada",3,0.0201342281879195,"Bajo"
"722","1285","Mañana",1,0.00671140939597315,"Muy bajo"
"723","1285","Noche",1,0.00671140939597315,"Muy bajo"
"724","1285","Tarde",3,0.0201342281879195,"Bajo"
"725","1286","Madrugada",4,0.0268456375838926,"Bajo"
"726","1286","Mañana",2,0.0134228187919463,"Bajo"
"727","1286","Noche",1,0.00671140939597315,"Muy bajo"
"728","1287","Madrugada",2,0.0134228187919463,"Bajo"
"729","1287","Mañana",1,0.00671140939597315,"Muy bajo"
"730","1287","Noche",2,0.0134228187919463,"Bajo"
"731","1287","Tarde",1,0.00671140939597315,"Muy bajo"
"732","1288","Madrugada",2,0.0134228187919463,"Bajo"
"733","1288","Mañana",1,0.00671140939597315,"Muy bajo"
"734","1288","Noche",2,0.0134228187919463,"Bajo"
"735","1289","Madrugada",2,0.0134228187919463,"Bajo"
"736","1289","Mañana",1,0.00671140939597315,"Muy bajo"
"737","1289","Noche",2,0.0134228187919463,"Bajo"
"738","1289","Tarde",1,0.00671140939597315,"Muy bajo"
"739","129","Tarde",5,0.0335570469798658,"Bajo"
"740","1290","Madrugada",2,0.0134228187919463,"Bajo"
"741","1290","Mañana",2,0.0134228187919463,"Bajo"
"742","1290","Noche",1,0.00671140939597315,"Muy bajo"
"743","1290","Tarde",1,0.00671140939597315,"Muy bajo"
"744","1291","Madrugada",4,0.0268456375838926,"Bajo"
"745","1291","Mañana",1,0.00671140939597315,"Muy bajo"
"746","1291","Noche",4,0.0268456375838926,"Bajo"
"747","1292","Madrugada",6,0.0402684563758389,"Bajo"
"748","1292","Mañana",3,0.0201342281879195,"Bajo"
"749","1292","Noche",3,0.0201342281879195,"Bajo"
"750","1292","Tarde",11,0.0738255033557047,"Moderado"
"751","1294","Madrugada",4,0.0268456375838926,"Bajo"
"752","1294","Mañana",1,0.00671140939597315,"Muy bajo"
"753","1294","Noche",9,0.0604026845637584,"Moderado"
"754","1294","Tarde",6,0.0402684563758389,"Bajo"
"755","1295","Mañana",1,0.00671140939597315,"Muy bajo"
"756","1295","Tarde",1,0.00671140939597315,"Muy bajo"
"757","1296","Noche",1,0.00671140939597315,"Muy bajo"
"758","1296","Tarde",1,0.00671140939597315,"Muy bajo"
"759","1297","Mañana",1,0.00671140939597315,"Muy bajo"
"760","1297","Noche",1,0.00671140939597315,"Muy bajo"
"761","1298","Madrugada",2,0.0134228187919463,"Bajo"
"762","1298","Mañana",11,0.0738255033557047,"Moderado"
"763","1298","Tarde",33,0.221476510067114,"Alto"
"764","1299","Tarde",2,0.0134228187919463,"Bajo"
"765","130","Mañana",1,0.00671140939597315,"Muy bajo"
"766","130","Tarde",1,0.00671140939597315,"Muy bajo"
"767","1300","Madrugada",1,0.00671140939597315,"Muy bajo"
"768","1300","Mañana",2,0.0134228187919463,"Bajo"
"769","1300","Tarde",5,0.0335570469798658,"Bajo"
"770","1301","Madrugada",1,0.00671140939597315,"Muy bajo"
"771","1301","Noche",2,0.0134228187919463,"Bajo"
"772","1302","Madrugada",5,0.0335570469798658,"Bajo"
"773","1302","Mañana",4,0.0268456375838926,"Bajo"
"774","1302","Noche",1,0.00671140939597315,"Muy bajo"
"775","1302","Tarde",2,0.0134228187919463,"Bajo"
"776","1303","Madrugada",2,0.0134228187919463,"Bajo"
"777","1303","Mañana",3,0.0201342281879195,"Bajo"
"778","1303","Noche",2,0.0134228187919463,"Bajo"
"779","1303","Tarde",1,0.00671140939597315,"Muy bajo"
"780","1304","Madrugada",3,0.0201342281879195,"Bajo"
"781","1304","Mañana",2,0.0134228187919463,"Bajo"
"782","1304","Noche",2,0.0134228187919463,"Bajo"
"783","1304","Tarde",1,0.00671140939597315,"Muy bajo"
"784","1305","Madrugada",1,0.00671140939597315,"Muy bajo"
"785","1305","Tarde",1,0.00671140939597315,"Muy bajo"
"786","1306","Mañana",2,0.0134228187919463,"Bajo"
"787","1306","Tarde",5,0.0335570469798658,"Bajo"
"788","1307","Madrugada",3,0.0201342281879195,"Bajo"
"789","1307","Mañana",1,0.00671140939597315,"Muy bajo"
"790","1307","Noche",2,0.0134228187919463,"Bajo"
"791","1308","Mañana",3,0.0201342281879195,"Bajo"
"792","1308","Noche",2,0.0134228187919463,"Bajo"
"793","1308","Tarde",4,0.0268456375838926,"Bajo"
"794","1309","Tarde",1,0.00671140939597315,"Muy bajo"
"795","131","Madrugada",3,0.0201342281879195,"Bajo"
"796","131","Mañana",2,0.0134228187919463,"Bajo"
"797","131","Noche",2,0.0134228187919463,"Bajo"
"798","131","Tarde",3,0.0201342281879195,"Bajo"
"799","1310","Madrugada",4,0.0268456375838926,"Bajo"
"800","1310","Noche",1,0.00671140939597315,"Muy bajo"
"801","1311","Madrugada",5,0.0335570469798658,"Bajo"
"802","1311","Mañana",3,0.0201342281879195,"Bajo"
"803","1311","Noche",2,0.0134228187919463,"Bajo"
"804","1311","Tarde",1,0.00671140939597315,"Muy bajo"
"805","1312","Madrugada",3,0.0201342281879195,"Bajo"
"806","1312","Mañana",2,0.0134228187919463,"Bajo"
"807","1312","Noche",1,0.00671140939597315,"Muy bajo"
"808","1312","Tarde",5,0.0335570469798658,"Bajo"
"809","1313","Madrugada",2,0.0134228187919463,"Bajo"
"810","1313","Mañana",1,0.00671140939597315,"Muy bajo"
"811","1313","Noche",2,0.0134228187919463,"Bajo"
"812","1314","Madrugada",2,0.0134228187919463,"Bajo"
"813","1314","Mañana",12,0.0805369127516778,"Moderado"
"814","1314","Noche",2,0.0134228187919463,"Bajo"
"815","1314","Tarde",1,0.00671140939597315,"Muy bajo"
"816","1315","Madrugada",1,0.00671140939597315,"Muy bajo"
"817","1315","Mañana",2,0.0134228187919463,"Bajo"
"818","1315","Noche",2,0.0134228187919463,"Bajo"
"819","1315","Tarde",1,0.00671140939597315,"Muy bajo"
"820","1316","Madrugada",3,0.0201342281879195,"Bajo"
"821","1316","Mañana",4,0.0268456375838926,"Bajo"
"822","1316","Noche",2,0.0134228187919463,"Bajo"
"823","1316","Tarde",2,0.0134228187919463,"Bajo"
"824","1317","Madrugada",1,0.00671140939597315,"Muy bajo"
"825","1318","Madrugada",1,0.00671140939597315,"Muy bajo"
"826","1318","Mañana",1,0.00671140939597315,"Muy bajo"
"827","1318","Tarde",1,0.00671140939597315,"Muy bajo"
"828","1319","Tarde",1,0.00671140939597315,"Muy bajo"
"829","132","Madrugada",3,0.0201342281879195,"Bajo"
"830","132","Mañana",2,0.0134228187919463,"Bajo"
"831","132","Noche",1,0.00671140939597315,"Muy bajo"
"832","132","Tarde",2,0.0134228187919463,"Bajo"
"833","1320","Madrugada",4,0.0268456375838926,"Bajo"
"834","1320","Mañana",15,0.100671140939597,"Moderado"
"835","1320","Noche",2,0.0134228187919463,"Bajo"
"836","1320","Tarde",8,0.0536912751677852,"Moderado"
"837","1321","Madrugada",16,0.10738255033557,"Moderado"
"838","1321","Mañana",12,0.0805369127516778,"Moderado"
"839","1321","Noche",5,0.0335570469798658,"Bajo"
"840","1321","Tarde",13,0.087248322147651,"Moderado"
"841","1322","Madrugada",1,0.00671140939597315,"Muy bajo"
"842","1322","Mañana",2,0.0134228187919463,"Bajo"
"843","1322","Noche",2,0.0134228187919463,"Bajo"
"844","1322","Tarde",2,0.0134228187919463,"Bajo"
"845","1323","Madrugada",3,0.0201342281879195,"Bajo"
"846","1323","Mañana",1,0.00671140939597315,"Muy bajo"
"847","1323","Noche",2,0.0134228187919463,"Bajo"
"848","1323","Tarde",1,0.00671140939597315,"Muy bajo"
"849","1324","Mañana",1,0.00671140939597315,"Muy bajo"
"850","1324","Noche",1,0.00671140939597315,"Muy bajo"
"851","1325","Mañana",2,0.0134228187919463,"Bajo"
"852","1325","Noche",2,0.0134228187919463,"Bajo"
"853","1325","Tarde",4,0.0268456375838926,"Bajo"
"854","1326","Madrugada",4,0.0268456375838926,"Bajo"
"855","1326","Noche",1,0.00671140939597315,"Muy bajo"
"856","1327","Madrugada",5,0.0335570469798658,"Bajo"
"857","1327","Mañana",2,0.0134228187919463,"Bajo"
"858","1327","Noche",3,0.0201342281879195,"Bajo"
"859","1327","Tarde",9,0.0604026845637584,"Moderado"
"860","1328","Madrugada",7,0.0469798657718121,"Bajo"
